sigla_uf,codigo_cbo_4,total_vinculos_ativos
MT,731105,2
MT,234440,12
MT,142135,8
MT,215140,2
MT,372105,2
MT,717025,11
MT,842230,3
MT,773505,4
MT,212210,3
MT,391140,2
MT,31110,1
MT,254205,1
MT,241305,2
MT,318430,6
MT,234652,8
MT,322425,2
MT,722310,1
MT,203525,2
MT,841730,1
MT,613405,1
MT,351910,1
MT,375130,2
MT,352320,1
MT,222115,1
MT,225305,1
MT,203205,3
MT,318215,1
MT,513425,3523
MT,951310,113
MT,352210,4450
MT,254310,475
MT,517410,8194
MT,141720,113
MT,314410,646
MT,710105,79
MT,225125,3487
MT,231105,3442
MT,517210,579
MT,910105,1045
MT,141420,732
MT,517220,1361
MT,251605,1942
MT,253220,84
MT,317110,777
MT,333110,512
MT,715140,763
MT,731150,85
MT,512105,1399
MT,773325,458
MT,511205,154
MT,642015,794
MT,411030,2823
MT,513420,975
MT,252525,576
MT,131210,309
MT,334110,1329
MT,516345,1487
MT,142335,1156
MT,351415,506
MT,992205,920
MT,622015,342
MT,413115,4216
MT,992110,77
MT,911205,1015
MT,848425,2402
MT,731320,343
MT,731325,249
MT,783205,354
MT,782145,387
MT,516320,64
MT,765235,242
MT,523105,196
MT,512115,236
MT,141615,1478
MT,517310,1485
MT,951320,604
MT,423115,39
MT,515305,240
MT,333105,1311
MT,233225,259
MT,766420,43
MT,623105,417
MT,632205,92
MT,731160,188
MT,715405,597
MT,914205,13
MT,111410,3155
MT,234624,238
MT,623005,131
MT,414210,2671
MT,374110,193
MT,353230,272
MT,818105,514
MT,342545,23
MT,234815,48
MT,342105,122
MT,752230,157
MT,775115,43
MT,354120,1357
MT,622730,523
MT,142120,33
MT,782610,166
MT,354705,82
MT,251225,189
MT,313320,117
MT,830105,29
MT,324220,11
MT,223310,189
MT,354610,16
MT,225130,121
MT,622315,26
MT,761430,22
MT,715105,71
MT,715220,30
MT,514230,502
MT,141505,195
MT,422305,377
MT,811775,59
MT,782720,41
MT,715730,6
MT,202120,74
MT,342610,64
MT,642005,153
MT,766145,125
MT,225103,37
MT,517205,177
MT,517110,283
MT,203405,372
MT,203520,7
MT,141405,104
MT,782715,53
MT,511215,109
MT,721225,81
MT,911110,135
MT,214110,30
MT,811205,31
MT,111255,20
MT,122615,22
MT,214410,16
MT,262605,20
MT,725305,31
MT,354415,51
MT,841615,4
MT,411050,62
MT,351315,43
MT,375110,15
MT,225180,10
MT,20115,83
MT,332205,37
MT,225105,57
MT,763205,72
MT,262710,66
MT,111225,54
MT,233115,10
MT,225155,24
MT,724505,92
MT,766155,35
MT,234415,29
MT,234705,18
MT,766235,32
MT,324105,15
MT,711120,50
MT,214225,19
MT,351720,29
MT,810105,10
MT,413220,34
MT,322110,20
MT,722105,33
MT,716110,22
MT,725315,8
MT,225135,21
MT,262115,26
MT,123805,42
MT,313210,55
MT,724320,60
MT,251230,21
MT,768125,4
MT,223435,10
MT,214805,9
MT,752210,24
MT,811510,16
MT,214505,24
MT,415305,1
MT,731140,16
MT,331305,50
MT,203415,8
MT,722320,17
MT,342510,16
MT,314715,9
MT,251535,3
MT,341305,18
MT,782125,27
MT,919305,8
MT,848215,4
MT,377205,13
MT,717015,41
MT,214950,12
MT,316315,17
MT,764205,5
MT,832120,1
MT,791130,7
MT,764105,1
MT,318710,8
MT,314805,5
MT,314610,8
MT,791145,2
MT,715535,6
MT,751115,1
MT,223256,6
MT,823245,5
MT,762335,2
MT,342560,9
MT,254110,9
MT,203005,4
MT,751015,2
MT,821250,2
MT,761110,3
MT,233120,4
MT,765310,5
MT,225110,2
MT,262325,4
MT,251105,2
MT,234632,3
MT,234905,4
MT,254105,3
MT,214425,2
MT,374155,1
MT,631415,1
MT,214740,4
MT,241315,4
MT,613010,2
MT,319110,1
MT,203125,1
MT,113010,2
MT,773310,4
MT,225335,1
MT,622515,1
MT,372210,1
MT,811310,1
MT,232160,2
MT,122730,1
MT,768630,1
MT,911130,3
MT,782605,1
MT,352410,1
MT,314810,1
MT,214235,2
MT,413215,1
MT,722235,1
MT,521125,24326
MT,411010,89786
MT,521110,73944
MT,782510,80451
MT,783225,12309
MT,848525,8026
MT,342110,250
MT,331205,6662
MT,332105,235
MT,231210,132956
MT,233135,1198
MT,351430,5958
MT,142410,169
MT,252105,8671
MT,239415,10079
MT,223208,1491
MT,141705,224
MT,225270,69
MT,111505,116
MT,242305,352
MT,354125,5773
MT,422310,631
MT,514325,6962
MT,375105,50
MT,911305,8790
MT,422105,19522
MT,763105,116
MT,142115,2380
MT,414120,1123
MT,519320,543
MT,513315,3986
MT,141510,986
MT,334115,251
MT,231340,549
MT,515210,846
MT,623305,537
MT,253305,46
MT,516415,40
MT,766205,308
MT,732110,330
MT,828110,1210
MT,253405,328
MT,233110,6
MT,391210,1987
MT,711225,171
MT,724220,1074
MT,513605,1015
MT,314115,930
MT,421310,759
MT,421305,517
MT,763310,126
MT,725105,877
MT,716525,808
MT,424130,109
MT,422205,791
MT,516205,224
MT,611005,172
MT,773110,365
MT,721215,1803
MT,731155,75
MT,311105,334
MT,262410,421
MT,762205,61
MT,721105,46
MT,862130,59
MT,762325,73
MT,520105,492
MT,322210,231
MT,515130,376
MT,251305,32
MT,780105,107
MT,712225,53
MT,813130,114
MT,710220,130
MT,523110,596
MT,420105,1043
MT,515120,630
MT,515140,550
MT,782320,467
MT,623120,25
MT,318110,53
MT,722220,23
MT,717010,52
MT,253120,75
MT,252540,153
MT,950110,161
MT,252505,46
MT,911315,12
MT,351425,279
MT,710120,273
MT,772110,83
MT,724115,181
MT,622405,17
MT,411040,121
MT,821205,241
MT,395110,319
MT,519210,199
MT,752305,231
MT,848315,340
MT,716315,20
MT,820210,36
MT,514330,170
MT,262830,54
MT,861110,71
MT,203320,134
MT,225106,15
MT,630105,99
MT,234810,191
MT,354150,135
MT,811770,10
MT,811410,58
MT,841610,38
MT,773210,5
MT,623210,50
MT,762210,42
MT,760310,52
MT,715420,58
MT,954205,33
MT,372205,117
MT,121005,105
MT,725505,113
MT,766250,41
MT,234435,30
MT,241335,60
MT,325115,190
MT,763315,18
MT,253130,11
MT,415310,12
MT,232150,84
MT,232125,45
MT,513305,16
MT,422220,47
MT,511220,7
MT,412120,60
MT,954210,10
MT,766320,80
MT,811115,77
MT,762215,31
MT,710225,27
MT,31105,1
MT,122405,27
MT,821105,86
MT,613115,7
MT,612315,27
MT,222125,89
MT,261530,19
MT,300105,76
MT,710115,42
MT,752325,21
MT,721410,43
MT,760110,16
MT,763325,47
MT,832125,13
MT,341310,11
MT,613005,26
MT,223204,4
MT,262425,6
MT,261505,3
MT,861205,45
MT,765405,13
MT,715225,3
MT,234120,22
MT,517115,43
MT,31210,1
MT,841420,22
MT,773315,8
MT,519325,5
MT,821415,14
MT,752330,12
MT,831125,26
MT,261310,6
MT,262125,13
MT,992215,20
MT,234110,2
MT,114210,15
MT,253205,26
MT,374115,8
MT,354410,19
MT,114305,6
MT,215150,10
MT,811320,6
MT,234105,6
MT,215115,6
MT,724305,14
MT,775120,2
MT,723305,12
MT,763120,3
MT,768605,7
MT,213415,2
MT,720105,3
MT,322140,7
MT,262210,4
MT,254415,1
MT,764005,3
MT,226305,6
MT,241235,1
MT,848410,1
MT,203410,1
MT,223915,9
MT,761327,4
MT,374120,3
MT,262225,1
MT,841428,3
MT,775105,1
MT,420115,1
MT,911135,2
MT,612805,1
MT,342530,2
MT,234710,2
MT,211210,2
MT,234770,2
MT,832105,1
MT,516150,2
MT,342210,1
MT,214715,1
MT,351435,1
MT,314845,1
MT,766105,1
MT,374130,1
MT,782420,1
MT,723230,1
MT,414140,6243
MT,848510,10371
MT,354145,1582
MT,412205,4223
MT,622020,34154
MT,325210,2219
MT,231315,1592
MT,252210,3972
MT,111220,1055
MT,111405,564
MT,520110,4058
MT,524105,1657
MT,731315,20
MT,761215,5
MT,782405,3148
MT,953115,2387
MT,375115,208
MT,410225,1019
MT,622005,3404
MT,513415,691
MT,234616,688
MT,322415,2909
MT,253215,3641
MT,914415,1159
MT,354140,886
MT,313215,815
MT,261715,317
MT,991315,427
MT,415105,312
MT,763010,364
MT,371405,19
MT,519940,767
MT,763125,621
MT,301110,1308
MT,391115,297
MT,622425,79
MT,325110,184
MT,517405,416
MT,511210,398
MT,318105,136
MT,311515,46
MT,231110,1107
MT,351305,1754
MT,318305,6
MT,762005,230
MT,318005,73
MT,422210,31
MT,632110,321
MT,410240,1111
MT,516305,626
MT,223710,1623
MT,516220,347
MT,620105,3526
MT,313125,102
MT,142110,72
MT,711205,512
MT,253225,219
MT,316305,89
MT,782505,347
MT,715610,501
MT,950105,389
MT,374420,66
MT,224125,170
MT,212320,46
MT,783110,144
MT,214105,157
MT,224130,12
MT,253115,154
MT,415130,181
MT,312305,51
MT,341105,214
MT,523115,57
MT,773125,518
MT,313305,154
MT,377110,628
MT,214370,35
MT,761815,153
MT,999999,261
MT,712110,354
MT,421120,286
MT,314125,71
MT,782820,2
MT,524305,69
MT,911105,199
MT,711310,42
MT,322305,65
MT,214260,80
MT,516215,326
MT,622115,725
MT,251210,67
MT,622205,494
MT,111250,21
MT,142355,35
MT,232155,89
MT,768205,25
MT,761805,1
MT,421110,32
MT,261710,2
MT,711405,87
MT,784115,111
MT,811010,33
MT,724430,3
MT,771110,53
MT,376320,24
MT,223905,75
MT,782620,7
MT,773510,62
MT,717005,28
MT,122305,48
MT,214125,110
MT,351730,74
MT,123210,7
MT,223510,177
MT,371305,5
MT,203505,13
MT,371110,1
MT,791135,6
MT,511110,34
MT,519930,40
MT,992220,20
MT,263115,12
MT,773405,5
MT,768120,2
MT,622310,25
MT,752205,17
MT,322235,13
MT,391105,85
MT,223236,13
MT,720210,24
MT,914305,12
MT,612420,5
MT,311110,1
MT,215315,12
MT,214330,26
MT,423110,10
MT,811105,11
MT,214605,7
MT,242205,24
MT,223280,9
MT,239435,8
MT,223625,36
MT,371310,35
MT,213150,3
MT,222205,11
MT,203020,4
MT,761330,2
MT,766310,37
MT,752405,3
MT,322245,23
MT,142365,6
MT,123705,22
MT,510120,37
MT,374135,3
MT,711325,3
MT,377130,1
MT,203220,6
MT,374310,3
MT,524205,8
MT,781110,1
MT,223560,14
MT,225275,7
MT,142525,15
MT,341115,15
MT,234628,11
MT,724135,8
MT,811005,20
MT,377230,1
MT,422215,5
MT,711110,18
MT,862310,8
MT,766140,1
MT,768105,10
MT,322715,10
MT,766410,3
MT,311510,8
MT,225127,9
MT,721420,7
MT,773410,3
MT,424120,13
MT,760120,3
MT,254305,26
MT,324125,6
MT,762125,18
MT,318605,18
MT,725220,1
MT,251550,5
MT,915215,1
MT,750205,18
MT,612125,1
MT,234910,2
MT,374415,2
MT,811415,3
MT,212205,2
MT,377215,1
MT,848605,1
MT,848405,1
MT,214940,4
MT,516140,2
MT,622715,1
MT,201215,2
MT,214210,2
MT,223830,4
MT,342605,4
MT,324110,1
MT,765005,1
MT,823105,1
MT,722110,1
MT,716535,1
MT,724230,1
MT,613205,1
MT,791150,1
PA,311505,727
PA,514320,85775
PA,782510,41909
PA,848510,7917
PA,354205,1820
PA,519905,356
PA,717010,949
PA,521125,25847
PA,354125,5582
PA,141415,4415
PA,252305,6885
PA,862150,5339
PA,231205,13143
PA,251305,91
PA,391130,3250
PA,352205,1227
PA,142530,152
PA,214305,503
PA,142515,61
PA,241210,118
PA,766120,142
PA,521115,8066
PA,514310,6372
PA,314115,788
PA,391205,2033
PA,715210,20059
PA,622005,971
PA,723315,1193
PA,782735,98
PA,351405,898
PA,848525,2560
PA,763125,576
PA,715610,1122
PA,715125,11488
PA,523110,336
PA,354120,1517
PA,524205,386
PA,424130,418
PA,239415,4976
PA,371410,802
PA,333115,1111
PA,641010,3420
PA,623120,238
PA,513105,31
PA,642015,1181
PA,623105,234
PA,511205,480
PA,761309,199
PA,513430,693
PA,732130,1620
PA,914410,106
PA,342550,1907
PA,620110,690
PA,516505,611
PA,234730,208
PA,715410,267
PA,510110,301
PA,914110,12
PA,410225,592
PA,420105,395
PA,513440,312
PA,252515,58
PA,223208,2035
PA,261530,48
PA,333105,1154
PA,322250,309
PA,221205,1679
PA,313115,638
PA,623315,341
PA,512110,33
PA,313305,168
PA,725415,703
PA,773510,44
PA,212415,149
PA,514230,317
PA,782730,410
PA,314615,59
PA,342305,463
PA,410235,493
PA,517110,1492
PA,613115,144
PA,913105,86
PA,316315,442
PA,762325,61
PA,724420,12
PA,111220,1021
PA,131115,81
PA,862515,41
PA,300105,236
PA,354140,583
PA,725215,9
PA,232125,188
PA,420110,150
PA,354820,101
PA,234435,236
PA,715140,682
PA,313120,634
PA,221105,262
PA,263105,70
PA,234425,32
PA,911105,116
PA,214910,103
PA,914205,69
PA,831115,56
PA,811505,44
PA,251215,408
PA,411015,350
PA,215135,35
PA,642005,148
PA,391230,28
PA,820115,50
PA,717025,40
PA,241330,54
PA,766145,6
PA,214005,371
PA,953105,5
PA,710220,113
PA,142605,130
PA,252530,20
PA,821405,204
PA,214105,274
PA,214315,107
PA,765240,38
PA,517325,67
PA,253225,188
PA,715605,35
PA,21110,606
PA,623215,92
PA,225142,61
PA,768625,84
PA,721310,26
PA,524305,102
PA,423115,11
PA,611005,122
PA,224125,150
PA,374115,8
PA,766220,21
PA,731170,96
PA,761430,16
PA,622415,91
PA,632610,70
PA,410215,102
PA,142415,136
PA,811010,171
PA,234405,74
PA,715105,51
PA,848210,117
PA,141405,234
PA,214710,2
PA,142525,5
PA,223310,133
PA,631020,101
PA,720155,9
PA,241325,13
PA,766320,75
PA,760110,11
PA,716605,17
PA,720215,60
PA,314310,76
PA,710115,50
PA,114210,4
PA,717005,1
PA,841420,84
PA,919315,23
PA,862160,71
PA,766150,49
PA,623005,92
PA,223435,12
PA,123805,27
PA,253210,88
PA,142345,35
PA,841310,11
PA,848205,52
PA,761363,29
PA,318810,17
PA,225135,6
PA,225110,8
PA,376235,2
PA,424115,8
PA,241310,12
PA,832125,30
PA,768305,40
PA,251515,10
PA,725510,4
PA,519945,3
PA,623025,2
PA,716530,15
PA,841432,2
PA,324110,10
PA,613405,2
PA,377230,2
PA,351610,24
PA,203420,20
PA,261130,27
PA,764205,10
PA,252550,9
PA,214725,2
PA,524210,8
PA,768325,24
PA,622215,1
PA,253130,8
PA,354410,3
PA,223268,3
PA,768315,6
PA,261815,4
PA,376225,15
PA,762320,1
PA,225133,20
PA,262425,10
PA,214715,8
PA,623210,23
PA,821110,7
PA,516130,7
PA,223425,3
PA,720150,24
PA,612115,2
PA,820125,5
PA,823230,5
PA,322110,12
PA,613210,6
PA,225265,6
PA,763305,1
PA,771110,4
PA,622205,4
PA,841715,10
PA,773220,16
PA,622310,4
PA,122730,1
PA,223256,4
PA,623405,2
PA,711240,3
PA,752425,1
PA,263110,15
PA,841428,6
PA,613420,3
PA,811760,4
PA,763115,3
PA,342530,3
PA,223430,6
PA,775120,1
PA,318310,1
PA,376105,1
PA,203230,1
PA,252535,1
PA,821315,2
PA,225325,3
PA,203515,1
PA,213315,1
PA,841740,1
PA,352405,1
PA,225121,2
PA,773405,2
PA,318120,1
PA,911305,11579
PA,234505,7837
PA,517415,5264
PA,622720,14924
PA,951105,8583
PA,782705,1572
PA,414215,5477
PA,513435,13232
PA,232145,361
PA,231330,205
PA,333110,893
PA,411020,1966
PA,214430,15
PA,142405,353
PA,21105,175
PA,142330,1242
PA,214905,440
PA,141305,595
PA,721215,1176
PA,351505,2394
PA,239430,3988
PA,351605,8174
PA,861205,91
PA,214270,78
PA,141410,996
PA,761230,171
PA,232135,422
PA,519935,2137
PA,771105,1091
PA,761210,87
PA,715545,5840
PA,731135,315
PA,841408,808
PA,514215,5039
PA,712120,180
PA,141520,64
PA,234624,1832
PA,641005,138
PA,622015,522
PA,731325,264
PA,231105,5963
PA,772105,1145
PA,730105,366
PA,261715,465
PA,725205,4563
PA,763320,106
PA,325205,367
PA,848305,2101
PA,821305,227
PA,724320,235
PA,354135,760
PA,325110,397
PA,741105,171
PA,422120,1690
PA,516405,210
PA,951305,525
PA,422205,713
PA,351725,183
PA,782505,227
PA,331305,499
PA,141115,792
PA,820205,92
PA,712220,112
PA,762335,84
PA,519910,631
PA,760405,42
PA,811820,101
PA,322225,207
PA,373140,89
PA,141615,890
PA,141525,10
PA,511210,495
PA,317110,636
PA,520105,400
PA,782710,637
PA,223605,2351
PA,239205,165
PA,517220,1769
PA,131210,366
PA,513210,149
PA,233125,24
PA,763105,198
PA,832135,56
PA,241020,43
PA,123205,124
PA,415205,1174
PA,242250,8
PA,232110,523
PA,312210,239
PA,225105,164
PA,212310,133
PA,622120,5
PA,222120,301
PA,251205,257
PA,254505,130
PA,234515,248
PA,760505,22
PA,375105,51
PA,324120,98
PA,510205,135
PA,725030,27
PA,773320,69
PA,782210,80
PA,731115,225
PA,724515,144
PA,313320,258
PA,21205,11023
PA,225155,8
PA,114105,52
PA,232170,123
PA,510305,105
PA,111225,86
PA,233215,298
PA,421210,19
PA,516110,198
PA,261135,206
PA,422115,19
PA,122520,23
PA,261120,150
PA,142535,60
PA,252705,147
PA,252720,41
PA,813110,11
PA,252310,164
PA,750205,41
PA,910110,60
PA,722110,5
PA,741110,110
PA,424110,70
PA,122405,16
PA,519205,43
PA,761105,31
PA,723115,25
PA,781305,10
PA,911110,117
PA,234705,30
PA,722220,18
PA,223515,4
PA,141820,7
PA,632505,29
PA,515315,65
PA,517105,21
PA,374105,51
PA,954105,97
PA,241320,1
PA,915305,80
PA,731140,15
PA,262315,4
PA,811770,11
PA,225270,16
PA,848215,3
PA,811805,2
PA,261420,22
PA,523115,17
PA,111245,2
PA,760310,50
PA,911115,31
PA,511110,21
PA,223525,21
PA,810105,26
PA,122710,5
PA,214530,6
PA,832120,12
PA,516315,35
PA,771115,2
PA,214730,26
PA,820105,27
PA,239440,4
PA,233115,9
PA,223635,14
PA,223236,8
PA,612305,11
PA,234315,15
PA,424205,9
PA,215105,12
PA,724605,4
PA,252540,13
PA,251220,21
PA,214255,45
PA,763020,7
PA,241335,12
PA,223845,10
PA,234105,1
PA,214505,39
PA,262235,1
PA,716510,9
PA,213440,3
PA,377105,10
PA,223293,24
PA,752315,2
PA,715715,19
PA,262325,7
PA,752115,8
PA,811735,6
PA,782605,2
PA,214240,3
PA,623410,10
PA,225215,2
PA,723220,10
PA,251610,5
PA,311205,4
PA,410210,6
PA,762305,6
PA,261515,2
PA,720220,1
PA,262825,3
PA,212210,1
PA,768120,1
PA,821220,4
PA,226315,1
PA,751105,3
PA,752225,2
PA,751110,1
PA,211210,3
PA,131220,1
PA,781110,1
PA,414140,6664
PA,766315,231
PA,412205,15412
PA,514225,44401
PA,422105,19709
PA,211205,66
PA,142305,3900
PA,241040,992
PA,252105,7577
PA,233135,1868
PA,141710,615
PA,214260,155
PA,783220,1406
PA,251605,4800
PA,351420,857
PA,212420,1634
PA,203305,67
PA,254405,798
PA,215125,11
PA,782405,6063
PA,233225,386
PA,332105,2742
PA,783215,3699
PA,841115,372
PA,316305,1064
PA,421305,1585
PA,823320,160
PA,774105,2487
PA,715405,1129
PA,317205,1315
PA,521105,6254
PA,223405,7008
PA,513315,3208
PA,312320,2308
PA,142325,237
PA,142310,257
PA,231315,1359
PA,515215,1194
PA,623015,1770
PA,322130,555
PA,763015,200
PA,252525,484
PA,373135,162
PA,422310,571
PA,414205,1327
PA,519210,214
PA,253115,172
PA,391210,1839
PA,413115,1979
PA,818110,680
PA,919110,794
PA,761410,98
PA,519925,538
PA,311715,79
PA,513115,122
PA,421120,266
PA,914305,93
PA,515105,18815
PA,223288,68
PA,612510,113
PA,411050,605
PA,623310,300
PA,724435,141
PA,513220,234
PA,813125,1646
PA,723310,269
PA,114205,36
PA,811110,117
PA,234440,10
PA,724325,325
PA,313105,1381
PA,910105,1773
PA,515140,3014
PA,261205,523
PA,232130,411
PA,620105,815
PA,783205,371
PA,715415,155
PA,782720,234
PA,862405,87
PA,861105,179
PA,314720,23
PA,251505,402
PA,203505,23
PA,515320,525
PA,142335,718
PA,915105,124
PA,513225,497
PA,811315,125
PA,411035,19
PA,214215,106
PA,223445,62
PA,212430,27
PA,371305,6
PA,234915,133
PA,261125,281
PA,214340,49
PA,724310,109
PA,234735,16
PA,722305,6
PA,631105,66
PA,842110,43
PA,724215,4
PA,782610,165
PA,261425,233
PA,517305,41
PA,222115,44
PA,225124,67
PA,203225,45
PA,123705,12
PA,516325,57
PA,632015,189
PA,262125,108
PA,717015,19
PA,234668,30
PA,612125,11
PA,373130,94
PA,510120,81
PA,312305,100
PA,316330,105
PA,223530,155
PA,141110,138
PA,262215,9
PA,351110,129
PA,862110,155
PA,314210,39
PA,214720,3
PA,314610,25
PA,766205,252
PA,760305,9
PA,142130,34
PA,354415,90
PA,225230,6
PA,377120,32
PA,954205,16
PA,725405,14
PA,765310,7
PA,374125,59
PA,423110,27
PA,261210,57
PA,911325,187
PA,223520,45
PA,412120,41
PA,324220,89
PA,261140,50
PA,252605,114
PA,253120,57
PA,322240,28
PA,715225,86
PA,214365,21
PA,111250,30
PA,523125,10
PA,214225,5
PA,373230,24
PA,131225,16
PA,720125,20
PA,632205,19
PA,374425,23
PA,514115,74
PA,371310,50
PA,262105,21
PA,222105,20
PA,954115,15
PA,122105,18
PA,823210,79
PA,761260,11
PA,262115,15
PA,214210,13
PA,715720,57
PA,311705,4
PA,413230,7
PA,763005,9
PA,203015,32
PA,766105,10
PA,322235,34
PA,225275,5
PA,811635,14
PA,142350,1
PA,773420,1
PA,234628,39
PA,841105,9
PA,724130,33
PA,761354,7
PA,716615,23
PA,123210,21
PA,820210,24
PA,325305,6
PA,261105,4
PA,715530,4
PA,122515,10
PA,234604,2
PA,261710,9
PA,261505,7
PA,631420,7
PA,223550,12
PA,720115,3
PA,622715,24
PA,374150,7
PA,731180,13
PA,811205,4
PA,762210,10
PA,234305,10
PA,622305,1
PA,252510,3
PA,142355,5
PA,752110,4
PA,141715,8
PA,791130,10
PA,823235,4
PA,314830,10
PA,841735,2
PA,632420,5
PA,391110,3
PA,234710,3
PA,511505,4
PA,225235,3
PA,212215,5
PA,732125,12
PA,234725,14
PA,811125,1
PA,424210,1
PA,241340,4
PA,30105,1
PA,262620,3
PA,715730,3
PA,915210,2
PA,224110,1
PA,223252,1
PA,213215,5
PA,318420,3
PA,823330,1
PA,724425,2
PA,842210,1
PA,239445,2
PA,351905,2
PA,752405,1
PA,716310,4
PA,643020,1
PA,225255,1
PA,521140,27988
PA,314110,2106
PA,914405,7270
PA,911205,1228
PA,223305,927
PA,517425,5627
PA,231320,743
PA,202105,158
PA,710120,621
PA,222110,833
PA,913110,1428
PA,212405,2109
PA,375115,164
PA,203320,61
PA,517205,272
PA,111325,410
PA,234510,3805
PA,752305,151
PA,523105,60
PA,334105,1097
PA,724440,679
PA,783225,12325
PA,224105,575
PA,421205,892
PA,992225,6101
PA,716315,8
PA,782310,7235
PA,421105,1955
PA,317210,2117
PA,254310,304
PA,321105,1386
PA,313205,860
PA,232155,644
PA,782145,2598
PA,321210,386
PA,514110,719
PA,763210,1113
PA,711130,1426
PA,231110,2231
PA,773130,158
PA,821445,153
PA,373145,31
PA,252725,117
PA,324205,1923
PA,919205,585
PA,513420,944
PA,715135,2257
PA,632615,377
PA,623115,997
PA,341220,153
PA,772115,103
PA,712225,27
PA,862155,116
PA,913125,346
PA,413105,538
PA,424125,67
PA,251535,27
PA,613305,32
PA,322215,777
PA,760120,9
PA,517230,2023
PA,142205,588
PA,131120,172
PA,622730,47
PA,517320,254
PA,215305,194
PA,111510,445
PA,131215,39
PA,225106,148
PA,225151,15
PA,823215,17
PA,214420,84
PA,141420,414
PA,813130,59
PA,841110,161
PA,351710,25
PA,811630,120
PA,821435,139
PA,992105,265
PA,731165,79
PA,622410,5
PA,775110,25
PA,234410,183
PA,715420,81
PA,841416,129
PA,731130,4
PA,314305,41
PA,783105,438
PA,424120,53
PA,422210,180
PA,391220,22
PA,111505,44
PA,223830,14
PA,314835,6
PA,622315,37
PA,762315,6
PA,848110,99
PA,720120,9
PA,840120,62
PA,253205,5
PA,992220,14
PA,632605,73
PA,612505,2
PA,810110,78
PA,515130,40
PA,722315,14
PA,122505,31
PA,232160,3
PA,223655,11
PA,519920,55
PA,391140,6
PA,261805,36
PA,725005,21
PA,731120,66
PA,239225,19
PA,262420,18
PA,643015,12
PA,622810,2
PA,710210,33
PA,761357,35
PA,766225,25
PA,731330,26
PA,214235,7
PA,223705,25
PA,234815,12
PA,214345,2
PA,991120,9
PA,223630,16
PA,314620,44
PA,214615,12
PA,353235,85
PA,239420,7
PA,842215,14
PA,352410,21
PA,234660,1
PA,253410,44
PA,411055,20
PA,768605,3
PA,122305,62
PA,342540,24
PA,10105,14
PA,821245,18
PA,214425,3
PA,511405,41
PA,300110,4
PA,214380,7
PA,123310,26
PA,732115,21
PA,763325,39
PA,214335,1
PA,234210,6
PA,716535,6
PA,840110,53
PA,762110,13
PA,722330,4
PA,111335,2
PA,374310,10
PA,223540,15
PA,203110,13
PA,318115,14
PA,822105,2
PA,773355,36
PA,768620,12
PA,234905,5
PA,223248,5
PA,312315,21
PA,720205,10
PA,721305,1
PA,761805,5
PA,225109,3
PA,773410,10
PA,203220,3
PA,420130,2
PA,724135,1
PA,725320,4
PA,311115,5
PA,261610,2
PA,371405,3
PA,761425,2
PA,622210,1
PA,516150,1
PA,251115,3
PA,761240,1
PA,322140,2
PA,234805,2
PA,721115,3
PA,776410,1
PA,712210,2
PA,214950,3
PA,223580,1
PA,214250,1
PA,225165,2
PA,821330,1
PA,122120,2
PA,234430,1
PA,766115,1
PA,311725,1
PA,224120,1673
PA,724315,10523
PA,262410,682
PA,848520,2793
PA,513205,17879
PA,234616,1068
PA,232165,409
PA,515210,644
PA,252210,2694
PA,239405,4669
PA,410105,13942
PA,214205,2223
PA,251225,795
PA,821215,319
PA,517410,23325
PA,724110,2763
PA,516345,1529
PA,322715,21
PA,992205,502
PA,524105,2980
PA,911120,763
PA,318805,175
PA,782220,4050
PA,715145,1173
PA,422315,890
PA,711320,220
PA,413210,802
PA,414135,1053
PA,421310,774
PA,313125,26
PA,715305,1137
PA,763310,129
PA,375120,44
PA,414120,1025
PA,391215,1364
PA,818105,449
PA,262705,9
PA,313505,502
PA,731125,223
PA,784110,855
PA,784115,149
PA,763215,446
PA,312105,2046
PA,722105,364
PA,950205,43
PA,760125,40
PA,513610,635
PA,771120,2
PA,374110,223
PA,513605,815
PA,513615,556
PA,951320,314
PA,321110,659
PA,322405,812
PA,324115,2198
PA,862205,1299
PA,715115,2925
PA,724405,332
PA,410240,1099
PA,731150,102
PA,723330,247
PA,724305,71
PA,721325,291
PA,141605,530
PA,510310,800
PA,254410,893
PA,313415,199
PA,233110,670
PA,791110,5
PA,715220,233
PA,784120,247
PA,723120,150
PA,782205,202
PA,111255,198
PA,234745,353
PA,391135,176
PA,731205,66
PA,318510,302
PA,711245,207
PA,234760,37
PA,341215,308
PA,423105,133
PA,111330,48
PA,318005,90
PA,314840,146
PA,919115,6
PA,521120,179
PA,516310,232
PA,142505,142
PA,951310,73
PA,111120,93
PA,342120,151
PA,201110,24
PA,21210,17
